IDlist	GLOSS	VALUE	FORM	NOTES	LOAN	LOAN_SOURCE	DOCULECT	SOURCE
62	squirrel	$					conc11	bradley1991preliminary
63	skunk	hīímha					conc11	bradley1991preliminary
64	(o)possum	īyāáta					conc11	bradley1991preliminary
65	raccoon	$					conc11	bradley1991preliminary
66	rabbit	kōnẽxó		loan	yes	Spanish	conc11	bradley1991preliminary
67	vulture	$					conc11	bradley1991preliminary
68	dog	$					conc11	bradley1991preliminary
69	cat	$					conc11	bradley1991preliminary
70	rooster	$					conc11	bradley1991preliminary
71	chicken	tūhū					conc11	bradley1991preliminary
72	pig	kūchí			yes	Spanish	conc11	bradley1991preliminary
73	horse	yhūdú		not sure about tones			conc11	bradley1991preliminary
74	sheep	$					conc11	bradley1991preliminary
75	ant	$					conc11	bradley1991preliminary
76	horn (anatomy)	$					conc11	bradley1991preliminary
77	feather	$					conc11	bradley1991preliminary
78	wing	$					conc11	bradley1991preliminary
79	tail	$					conc11	bradley1991preliminary
80	tree	yāhān					conc11	bradley1991preliminary
81	herb	$					conc11	bradley1991preliminary
82	grass	$					conc11	bradley1991preliminary
83	flower	nāanta					conc11	bradley1991preliminary
84	maguey, century plant	$					conc11	bradley1991preliminary
85	root	$					conc11	bradley1991preliminary
86	thorn	$					conc11	bradley1991preliminary
87	corn	nínú					conc11	bradley1991preliminary
88	cornfield	$					conc11	bradley1991preliminary
89	fresh ear of corn	$					conc11	bradley1991preliminary
90	nixtamal	$					conc11	bradley1991preliminary
91	cornmeal, corn dough	$					conc11	bradley1991preliminary
92	tortilla	yūuntu					conc11	bradley1991preliminary
93	cleared field, cornstalk	$					conc11	bradley1991preliminary
94	furrow, planting row	$					conc11	bradley1991preliminary
95	tassel, maize spike	$					conc11	bradley1991preliminary
96	bean	$					conc11	bradley1991preliminary
97	green bean	$					conc11	bradley1991preliminary
98	chili pepper	$					conc11	bradley1991preliminary
99	salt	xīima					conc11	bradley1991preliminary
100	squash	$					conc11	bradley1991preliminary
101	chayote squash	$					conc11	bradley1991preliminary
102	sugar cane	$					conc11	bradley1991preliminary
103	honey	$					conc11	bradley1991preliminary
104	fat, lard, grease	$					conc11	bradley1991preliminary
105	egg	dūtúhú					conc11	bradley1991preliminary
106	tomato	$					conc11	bradley1991preliminary
107	edible tuber	$					conc11	bradley1991preliminary
108	avocado	$					conc11	bradley1991preliminary
109	banana	$					conc11	bradley1991preliminary
110	prickly pear cactus	$					conc11	bradley1991preliminary
111	mamey	$					conc11	bradley1991preliminary
112	custard apple	$					conc11	bradley1991preliminary
113	mushroom	$					conc11	bradley1991preliminary
114	meat	yūta					conc11	bradley1991preliminary
115	griddle	$					conc11	bradley1991preliminary
116	pot, cooking pot	$					conc11	bradley1991preliminary
117	oven	$					conc11	bradley1991preliminary
118	fire	$					conc11	bradley1991preliminary
119	ash	$					conc11	bradley1991preliminary
120	charcoal	$					conc11	bradley1991preliminary
121	smoke	yhāmhī					conc11	bradley1991preliminary
122	garbage, trash	$					conc11	bradley1991preliminary
123	plate	kūhū					conc11	bradley1991preliminary
124	gourd, gourd bowl	$					conc11	bradley1991preliminary
125	basket	$					conc11	bradley1991preliminary
126	box, chest, trunk	$					conc11	bradley1991preliminary
127	thread	$					conc11	bradley1991preliminary
128	comb	$					conc11	bradley1991preliminary
129	rope	hīiyu					conc11	bradley1991preliminary
130	hole	xīvā					conc11	bradley1991preliminary
131	net	$					conc11	bradley1991preliminary
132	soap	$					conc11	bradley1991preliminary
133	ring	$					conc11	bradley1991preliminary
134	moon	īyu					conc11	bradley1991preliminary
135	cloud	$					conc11	bradley1991preliminary
136	lightning	$					conc11	bradley1991preliminary
137	water	nūnī					conc11	bradley1991preliminary
138	rain (precipitation)	$					conc11	bradley1991preliminary
139	river	xīkū					conc11	bradley1991preliminary
140	dew	$					conc11	bradley1991preliminary
141	mountain	chēeno					conc11	bradley1991preliminary
142	plain, flatland, lowland	$					conc11	bradley1991preliminary
143	stone, rock	$					conc11	bradley1991preliminary
144	cotton	$					conc11	bradley1991preliminary
145	metal	$					conc11	bradley1991preliminary
146	paper	$					conc11	bradley1991preliminary
147	lime (material)	$					conc11	bradley1991preliminary
148	beeswax, wax	$					conc11	bradley1991preliminary
149	mud	yinchetée					conc11	bradley1991preliminary
150	foam	$					conc11	bradley1991preliminary
151	dust	$					conc11	bradley1991preliminary
152	red	kwáha					conc11	bradley1991preliminary
153	green	$					conc11	bradley1991preliminary
154	yellow	$					conc11	bradley1991preliminary
155	black	$					conc11	bradley1991preliminary
156	white	$					conc11	bradley1991preliminary
157	one	āmā					conc11	bradley1991preliminary
158	two	uvi					conc11	bradley1991preliminary
159	three	inu					conc11	bradley1991preliminary
160	four	kun					conc11	bradley1991preliminary
161	five	xūhūn					conc11	bradley1991preliminary
162	six	xan					conc11	bradley1991preliminary
163	seven	ntacha					conc11	bradley1991preliminary
164	eight	nīnī					conc11	bradley1991preliminary
165	nine	nū					conc11	bradley1991preliminary
166	ten	ntīchī					conc11	bradley1991preliminary
167	fifteen	ntīthíyūn					conc11	bradley1991preliminary
168	twenty	ntīkū					conc11	bradley1991preliminary
169	poor	$					conc11	bradley1991preliminary
170	rich	$					conc11	bradley1991preliminary
171	cold	$					conc11	bradley1991preliminary
172	hot	$					conc11	bradley1991preliminary
173	big.SG	chhātā					conc11	bradley1991preliminary
174	big.PL	hātā					conc11	bradley1991preliminary
175	small.SG	lhín					conc11	bradley1991preliminary
176	small.PL	hāyáa					conc11	bradley1991preliminary
177	long.SG	chhenu					conc11	bradley1991preliminary
178	long.PL	henu					conc11	bradley1991preliminary
179	good	nthāī					conc11	bradley1991preliminary
180	sweet	$					conc11	bradley1991preliminary
181	salty	$					conc11	bradley1991preliminary
182	bitter	$					conc11	bradley1991preliminary
183	tasty, delicious	$					conc11	bradley1991preliminary
184	wide	$					conc11	bradley1991preliminary
185	new	$					conc11	bradley1991preliminary
186	lazy	dāanthi					conc11	bradley1991preliminary
187	ugly	$					conc11	bradley1991preliminary
188	jealous	$					conc11	bradley1991preliminary
189	near	nīnū					conc11	bradley1991preliminary
190	far	yāhān					conc11	bradley1991preliminary
191	heavy	$					conc11	bradley1991preliminary
192	raw	$					conc11	bradley1991preliminary
193	smooth	$					conc11	bradley1991preliminary
194	slow	$					conc11	bradley1991preliminary
195	yesterday	ikū					conc11	bradley1991preliminary
196	year	ntūyu					conc11	bradley1991preliminary
197	now	mā					conc11	bradley1991preliminary
198	night	$					conc11	bradley1991preliminary
199	night time	$					conc11	bradley1991preliminary
200	day	xūvī					conc11	bradley1991preliminary
201	day time	$					conc11	bradley1991preliminary
202	half, middle	$					conc11	bradley1991preliminary
203	money	$					conc11	bradley1991preliminary
204	work	$					conc11	bradley1991preliminary
205	word	$					conc11	bradley1991preliminary
206	fault, blame, sin	$					conc11	bradley1991preliminary
207	dream	$					conc11	bradley1991preliminary
208	when	tikwáhān					conc11	bradley1991preliminary
209	song, music	$					conc11	bradley1991preliminary
								
