IDlist	GLOSS	VALUE	FORM	NOTES	LOAN	LOAN_SOURCE	DOCULECT	SOURCE
126	box, chest, trunk	$					ocot11	alexander1988syntactic
127	thread	$					ocot11	alexander1988syntactic
128	comb	$					ocot11	alexander1988syntactic
129	rope	yōhō					ocot11	alexander1988syntactic
130	hole	$					ocot11	alexander1988syntactic
131	net bag	ñūnū					ocot11	alexander1988syntactic
132	soap	$					ocot11	alexander1988syntactic
133	ring	$					ocot11	alexander1988syntactic
134	moon	yoo					ocot11	alexander1988syntactic
135	cloud	viko					ocot11	alexander1988syntactic
136	lightning	$					ocot11	alexander1988syntactic
137	water	ndūtē					ocot11	alexander1988syntactic
138	rain (precipitation)	sávi					ocot11	alexander1988syntactic
139	river	yutē					ocot11	alexander1988syntactic
140	dew	$					ocot11	alexander1988syntactic
141	mountain	yūkū					ocot11	alexander1988syntactic
142	plain, flatland, lowland	$					ocot11	alexander1988syntactic
143	stone, rock	$					ocot11	alexander1988syntactic
144	cotton	kachi					ocot11	alexander1988syntactic
145	metal	kaā					ocot11	alexander1988syntactic
146	paper	tūtu					ocot11	alexander1988syntactic
147	lime (material)	$					ocot11	alexander1988syntactic
148	wax	ñuma					ocot11	alexander1988syntactic
149	mud	ndehyu					ocot11	alexander1988syntactic
150	foam	$					ocot11	alexander1988syntactic
151	dust	$					ocot11	alexander1988syntactic
152	red	kwáhá					ocot11	alexander1988syntactic
153	green	$					ocot11	alexander1988syntactic
154	yellow	$					ocot11	alexander1988syntactic
155	black	kū-tūún	tūún	only as part of a verb ‘be black'			ocot11	alexander1988syntactic
156	white	$					ocot11	alexander1988syntactic
157	one	īīn					ocot11	alexander1988syntactic
158	two	uu					ocot11	alexander1988syntactic
159	three	uni					ocot11	alexander1988syntactic
160	four	kumi					ocot11	alexander1988syntactic
161	five	uhun					ocot11	alexander1988syntactic
162	six	iñu					ocot11	alexander1988syntactic
163	seven	uxa					ocot11	alexander1988syntactic
164	eight	una					ocot11	alexander1988syntactic
165	nine	iin					ocot11	alexander1988syntactic
166	ten	ushi					ocot11	alexander1988syntactic
167	fifteen	shahun					ocot11	alexander1988syntactic
168	twenty	oko					ocot11	alexander1988syntactic
169	poor	ndahví					ocot11	alexander1988syntactic
170	rich	kwiká					ocot11	alexander1988syntactic
171	cold	$					ocot11	alexander1988syntactic
172	hot	īhní					ocot11	alexander1988syntactic
173	big.SG	káhnú					ocot11	alexander1988syntactic
174	big.PL	náhnú					ocot11	alexander1988syntactic
175	little	lūlí					ocot11	alexander1988syntactic
176	small.PL	$					ocot11	alexander1988syntactic
177	long.SG	kání					ocot11	alexander1988syntactic
178	long.PL	nání					ocot11	alexander1988syntactic
179	good	vahā					ocot11	alexander1988syntactic
180	sweet	vishi					ocot11	alexander1988syntactic
181	salty	$					ocot11	alexander1988syntactic
182	bitter	$					ocot11	alexander1988syntactic
183	delicious	āsin					ocot11	alexander1988syntactic
184	wide	$					ocot11	alexander1988syntactic
185	new	$					ocot11	alexander1988syntactic
186	lazy	kū-kúshí 	kúshí	only as part of a verb ‘be lazy'			ocot11	alexander1988syntactic
187	ugly	$					ocot11	alexander1988syntactic
188	jealous	$					ocot11	alexander1988syntactic
189	near	ñātīn					ocot11	alexander1988syntactic
190	far	xíká					ocot11	alexander1988syntactic
191	heavy	$					ocot11	alexander1988syntactic
192	raw	yíhí					ocot11	alexander1988syntactic
193	smooth	$					ocot11	alexander1988syntactic
194	slow	$					ocot11	alexander1988syntactic
195	yesterday	īkū					ocot11	alexander1988syntactic
196	year	kwíya					ocot11	alexander1988syntactic
197	now, today	mītān					ocot11	alexander1988syntactic
198	night	xā-kwáa					ocot11	alexander1988syntactic
199	night time	ñūú					ocot11	alexander1988syntactic
200	day	kivi					ocot11	alexander1988syntactic
201	day time	ndūú					ocot11	alexander1988syntactic
202	half, middle	savá					ocot11	alexander1988syntactic
203	money	shuhún					ocot11	alexander1988syntactic
204	CAUS-work	sā-tín̄ú	tíñú				ocot11	alexander1988syntactic
205	word	tuhūn					ocot11	alexander1988syntactic
206	sin	kwachī					ocot11	alexander1988syntactic
207	dream	$					ocot11	alexander1988syntactic
208	when	nāmā					ocot11	alexander1988syntactic
209	song, music	$					ocot11	alexander1988syntactic
