ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
Amat,dabi,yabi,yubi,ku̡mi̡,tu̡mi̡,[ⁿdoʔo],ñõmã,diči,tu̡ʔu̡,žači̡,žutu̡,sa-kʷaa,dãʔã,[sãʔã],dita,,,šitu,šoo,,ⁿǰuči,[či kʷii],yuča,ⁿǰeʔi,ñãni̡,u̡ni̡,,u̡ʔu̡,,ku̡ñu̡,kʷaʔa,[sãʔã],usa,žoʔo,kiči,,ⁿyibi,i̡ñu̡,ni̡i̡,ii,i̡i̡,[rede],yaši,iki,,,,,ču̡u̡,kači,tači,ta čaa,ti kača,šitu,[kaxa],[ti ñu̡ku],ⁿǰači,čeʔi,či̡i̡,,[sãʔmi̡],,,,kaʔnu̡,diku,kiši,ⁿdiki/nyiki,,,žuku,,,kʷia,,ⁿdakʷa,,kʷãã,kiki,kʷãʔã kʷido,(-xã),,,,nu̡ni̡,nãmã,nãʔã,su̡nã,u̡nã,,,daba,ⁿdoo,,[ⁿǰʸuča],[ñu̡ñu̡],leʔe,,ñã ʔibi,ñu̡u̡,ñõʔmã,saši,,,ñu̡ʔu̡,i̡ñu̡,či̡i̡,,yusã,deʔe,,,[a(wa)],mi̡i̡/me͂e͂ (niño),baši,,(čutu),,saʔa,saʔⁿdʸa,sãʔu̡,(tiši) (estómago),uši,biši,ⁿǰisa,,kibi,či diʔwa/či diʔwo,doʔo,,kadi,,bidi,,,žuʔu,,ubi,,,,či či̡i̡,,ⁿǰiʔi,kaʔⁿǰi,,laa,[ti rana],,,,,loʔo,kibi,[ⁿda kii],yoo,[ⁿǰa kada],ku ⁿǰido,,,kʷeʔe,ⁿdeʔe,kʷee-ni,beʔe,,,,[banku],iči/iti,[kuni],,,,,žuu,,žuʔu,,,,,,,[ni̡ tu̡ʔu̡],[mu̡tu],,bee,
Zap,(ku̡u̡) dawi,yawi,yuu,kõmi̡,tõmi̡,[ⁿdoʔo],ñõmã,diči,,yači,yuto,sa-kʷaa,dãʔã,diko,dita,ⁿdʸusã,dusã,šito,šoo,kʷači,ⁿdʸuči,[te kʷii]/ⁿdʸute/ⁿsʸute,yute,ⁿdeʔyu,ñãni̡,õni̡,nõʔõ,õʔõ,ʔwaa,kõñõ,kʷaʔa,xʷãʔã,usa,yuʔa,kiȼi,ⁿsiʔi,ⁿsiwi,či ʔi̡ñu̡,nì̡ì̡,ii,ì̡ì̡,ñõnõ,yašI,iki̡,[ȼi mãʔã],ⁿdeyu,ʔwaʔa,,ču̡u̡,kači,tači,te ii,ȼi kate,šito,satõ,,ⁿdetʸu,teʔyu,ȼi̡i̡,tʸuči,ȼiwi,,stoʔo,saki̡,kaʔnõ,dikã,wiši,ⁿsiki,koo,kini̡ kaa,yuku,yakʷi̡/[čiyo],yakʷa,kʷia,diku̡,ⁿdakʷa,te kʷi̡ʔnã,kʷãã,kiku,nã kʷido,yikʷã,ni̡nu̡,[ñu̡u̡],i̡ʔni̡,nõni̡,nãmã,ne͂ʔe͂,nu̡nã,õnã,ȼi nãnã,ⁿsiči,dawa,ⁿdoo,kidi,[ⁿdʸute]/ⁿsidi (pulque),[ñu̡ñu̡]/ⁿdʸudi,čiko leʔe,yoko,ñã ʔiwi,ñõõ,ñõʔmã,šiši,[ȼi di̡ʔã]/ȼi tadi,[ⁿdaa]/[ⁿsʸisa],ñõʔõ,i̡ñõ,či̡i̡,tu ñãmã,yusa,deʔe,,waʔa,či,mi̡i̡/me͂e͂,waši,mi̡ʔi̡,(šitʸu),wi̡ʔⁿde,saʔa,saʔⁿde,sãʔu̡,šiȼi,uši,[kaši]/wiši̡,ⁿsʸisã/ⁿdʸisã,di̡ʔɨ͂,,duʔa,doʔo,adi,ⁿdedi,ida,widi,wiči,yawi,yuʔi,ⁿdaʔwi,uu,ȼi dõʔmã,kee,,ȼi ti̡i̡,[ne͂ñu̡],ⁿsiʔi,kãʔⁿsi,ȼi yãⁿǰi,ȼi laa,ȼi laʔwa,le͂ⁿdʸu,te dede,ȼi ⁿdasa,ⁿsiʔwi,[ȼii],kii,[ⁿde kii],yodo,[ⁿde ⁿdʸüa],ⁿdido,[ȼiši waa],ⁿdeka,kʷeʔe,ⁿdeʔe,kʷee,weʔe,ⁿǰika,ⁿčiko,ⁿdʸiši/ⁿsʸiši,teyu,itʸu,iku,tʸuku,kʷika,kaku,tʸuʔwa,yuu,yuʔu,yuʔu,[kaši]/yuyu,yuku,yuku̡,satʸu,dutʸu,tõni̡,[kotõni̡],[ti ardiya],[daya],wee,ni̡nõ/i̡no̡ (cigarro)
Cac,dabi,žawi,žüü,kõmi̡,tõmi̡,[ⁿdoʔo],ñi̡mã,diči̡,tu̡ʔu̡,žati̡,žitu̡,sa-kʷaa,de͂ʔe͂,diko,dita,ⁿdüsa,düsa,šito,šoo,kʷači,ⁿdʸuči,[te kʷii],žute,ⁿdei̭ʔi,ñãni̡,õni̡,nõʔõ,õʔõ,owa,kõñõ,kʷaʔa,kʷãʔã,üsa,žüa(ʔa),kiti,ⁿdi(ʔ)i,ⁿdibi,či i̡ỹõ,ni̡i̡,ii,i̡i̡,,žašI,iki̡,[texón],[na kuhi],owaʔa,[dõnõ],čõõ,kači,tači,te ʔii,[ti ⁿdüa],šitõ,satu̡,[sanɡudo],ⁿdete,teya,ti̡i̡,tüči,tüü,,is tua(ʔa)/[nãʔã],saki (ti),ka(ʔ)nu̡,diku̡,wai/kisa,ⁿdiki̡,,,žükü,[armadiža],[žoʔa]/žakʷa,küa,[lekõ],ⁿdakʷa,kʷena (ladrón),kʷãã,kükü,(ko) ⁿdido,kaa,ni̡nõ,[ñõõ],i̡ni̡,nõni̡,nãmã,ne͂(ʔ)e͂,nõnã,õnã,ti nãnã (nãʔnu̡),ⁿdiči,daba,ⁿdoo,kidi,[ⁿdute ini]/ⁿdidi (pulque),,(či) deʔe,(ti) žoko,ñã ibi,ñõõ,ñi̡ʔmã,šiša,[ža(ʔ)a],ⁿdisa,ñṍ(ʔ)õ̀,i̡ñõ,či̡i̡,ni̡ ñãmã (corn in ear),žüsa,dee,dai,(o)ba(ʔ)a,nã/čii/nãčo,,wai/waši,(šee)/mi̡ʔi̡,(ti čütü),(to) be͂ʔⁿde,saʔa,šeʔⁿde,sãʔu̡(ʔu),šiti,üši,biši̡,ⁿdisã,di̡i̡,kibi,θüʔa,loo,adi,,ida,widi,biči̡/žači̡,žawi,žüi,ⁿdabi,üü,ti di̡ʔmã,kee,kai,[ti žoto],[kü ãõ],ⁿdii,kã(ʔ)ⁿdi,ti koo ži̡ⁿči,ti laa,[lokoⁿde],le͂ⁿde,te dede,[čačalaka],[čia],lilü,kii,[nã (kii)],[ⁿdaa]/yodo,a ⁿdʸaa,[dakio],[kukarača],[na ti̡i̡],küee,ⁿdee,küee,wee,čika saʔa,čiko,ⁿdiši̡,tei,iti,[koni],,kuka,kaku,[kama],žüü,žüü,žüʔü,[na kati],žükü,žiku̡,sati,dütü,[marka],[ko ⁿdee],[ardiya],nã tei,bee,i̡nõ (cigarro)
Ndo,sau,žau,žuu,ku̡u̡ⁿ,tu̡u̡,[ⁿdoʔo],ñu̡ã,šti̡i̡,tu̡ʔu̡,,žutu̡,isu,še͂ʔe͂,šiko,staa,,,xito,xio,,ⁿduči,ⁿdute,žute,ⁿdeʔi,ñãni̡,u̡ni̡,,u̡ʔu̡,,ku̡ñu̡,kʷaʔa,[xãʔã],uxa,žuʔa/šuʔa,kiti,,ⁿdibi,i̡·ñu̡,ni̡ñi̡,žii,ñi̡i̡,ñu̡nu̡,žaxi̡,žɨku̡,,,,,tiu̡,kači,tači,tee,ti kute,xitu,[kaxa],[ti žuku̡],ⁿdetu,teʔi,[kako],,tibi,,,,kaʔnu̡,suku̡,kii,ⁿdiki,,,[ti ⁿduu],,,kʷia,,ⁿdakʷa,,kʷãã,kiku,kuso,ñu̡ã/žu̡ã,,,,nu̡ni̡,žika nãmã,xa ne͂ʔe͂,[taʔu],u̡nã,,,saba,ⁿdoo,,diši,ⁿduši,či leʔe,,ñã žii,ñu̡u̡,ñu̡ʔã,xaa,,,ñu̡ʔu̡,i̡ñu̡,ti̡i̡,,žuxã,seʔe,,,či,mãã,baxi,,bilu,,xaʔa,xeʔⁿde,šãʔu̡,[ini] (dentro),uši,bixi̡,ⁿdixã,,kii,siʔba,soʔo,,(kasi),,biši,,,žuʔu,ⁿdaʔwã,uu,,,,[ti žoto]/ti ti̡ñi̡,,ⁿǰiʔi,kaʔⁿdi,,ti laa,laʔba,,,,,lu(ʔ)lu,kii,[ⁿde kii],žoso,nãša,kʷiso,,,kʷeʔe,na ku ⁿdeʔ-o,kʷee-ni,beʔe,,,,tei,itu,iku,[inɡa xiči],,,,žuu,,,,,,,,,ku̡ni̡,ⁿdi kʷãi̡/ⁿdi kʷa̡ñu̡,,bee,
Ixtp,dabi,žabi,žuui,ku̡mi̡,tu̡mi̡,[ⁿdoʔo],ñu̡mã,diči,[kaʔo],,žutu̡,sa-kʷaa,dãã,diko,dita,,,šito,šoo,,ⁿduči,[te kʷii]/ⁿdute (liquid),žute,ⁿdeʔi,ñãni̡,u̡ni̡,,u̡ʔu̡,,ku̡ñu̡,kʷaʔa,[sãã],usa,žua,kisi,,ⁿsibi,či i̡ñu̡,ni̡i̡,ii,ī̡̀ì̡,ñu̡nu̡ (hamaca),žaši,iki,,,,,ču̡u̡,kači,tači,tee/tʸaa,si kate,šitu̡,[kaxa],[saⁿkudu],ⁿdʸatu,teʔyi,ti̡i̡,,sibi,,,,kaʔnu̡,suku,kiši,ⁿǰiki,,,žuku,,,kʷia,,ⁿdakʷa,,kʷãã,kiku,čido/ku ⁿǰido,(žu)kã,,,,nu̡ni̡,nãmã,nãʔã,nã ku̡nã,u̡nã,,,daba,ⁿdoo,,[ⁿdute i̡ʔni̡],[ñu̡ñi̡],čika lee,,ñe͂ ʔibi,ñu̡u̡,ñu̡(ʔ)mã,saši,,,ñu̡ʔu̡,i̡ñu̡,či̡i̡,,žusa,deʔi/dee,,,,mi̡i̡/me͂e͂ (niño),baši,,(čitu),,sa(ʔ)a,saⁿde,sãʔu̡,(tiši) (estómago),uši,biši,ⁿdisa,,kii,diʔba (fruta de cacao),[tutu],,kadi,,ᵐbidi,,,žui,ⁿdaʔbi,ui,,,,si ti̡i̡,,ⁿǰiʔi,[kati],,laa,[rana],,,,,[ti kʷati],kii,ãmã,žodo,nãsã,ku ⁿǰido,,,kʷeʔe,[ni ṣ̌ini],kʷee,beʔe,,,,[banku],itu,iku,tuku,,,,žuu,,žuu,,,,,,,ku̡ni̡,[si ardiya],,bee,
Mic,dawi,yawi,žuui,ku̡mi̡,tu̡mi̡,[ⁿdo(ʔ)o],ñu̡mã,diči,[ñã kani̡],,žutu,sa-kʷaa,dãã,diko,dita,,,šito,šio,,ⁿduči,[te kʷii],yute,ⁿdei,ñãni̡,u̡ni̡,,u̡u̡,,ku̡ñu̡,kʷaa,[sãã],usa,žua,kisi,,ⁿsibi,či ʔi̡ñu̡,ni̡i̡,ii,i̡i̡,ñu̡nu̡,žaši,iki,,,,,ču̡u̡,kači,tači,tʸaa,si kate,šitu,[kaxõⁿ],[kʷisi],ⁿdʸatu/ⁿdetu,tei,ti̡i̡,,sibi,,,,kaʔnu̡,diku,kiši,ⁿsiki,,,žuku,,,kuia,,ⁿdakʷa,,kʷãã,tiku,ku ⁿǰido,(-xã),,,,nu̡ni̡,nãmã,nãã,nã ku̡nã,u̡nã,,,daba,ⁿdoo,,[ⁿdute i̡ni̡],[ñu̡ñu̡],čika leʔe,,ñe͂ ʔibi,ñu̡u̡,ñu̡mã,saši,,,ñu̡ʔu̡,i̡ñu̡,či̡i̡,,žusã,dee,,,,mi̡i̡,baši,,(či̡tu),,sa(ʔ)a,sa(ʔ)ⁿde,sãʔu̡,(tiši) (estómago),uši,biši,ⁿdisa,,kii,diba,[tutu],,či kadi,,bidi,,,žui,ⁿdaʔbi,ui,,,,si ti̡i̡,,ⁿtii,[kati],,(si)laa,laba,,,,,[tii (kʷati)],kii,ãmã,žodo,nãsã,ku ⁿǰido,,,kʷee,ⁿdee,kʷee-ni,bee,,,,[banku],itu,iku,[inɡa buelta],,,,[kaba],,žuu,,,,,,,[kači tu̡u̡-i],[ardiya],,bee,
Tepj,(ku̡u̡) dawi,yawi,yui,ku̡mi̡,tu̡mi̡,[ⁿdoʔo],ñu̡mã,diči,[dãʔã],yači,yutu,sa-kʷaa,dãʔã,diko,dita,ⁿdusa,dusã,šito,šʸoo,kʷači,ⁿduči,[te kʷii]/ⁿdute (liquid),yute,ⁿdeʔi,ñãni̡,u̡ni̡,nu̡ʔu̡,u̡ʔu̡,ua,ku̡ñu̡,kʷaʔa,kʷãʔã,usa,yuʔa,kisi,ⁿsiʔi,ⁿsiwi,či ʔi̡ñu̡,ni̡i̡,ii,ì̡ì̡,ñu̡ñu̡,yaši,iki,[si mãʔã] (mapache),ⁿdei (mole),uʔa,,ču̡u̡,kači,tači,tʸaa,si kate,šitu,satu,[si yuku̡],ⁿdʸatu,teʔi,ti̡i̡,tuči,siwi,,stoʔo,saki,kaʔnu̡,duku,kiši,ⁿsiki,koo,[ⁿǰeʔe]/kini̡,yuku,,yakʷa,kʷia,dikʷa,ⁿdakʷa,te kʷi̡ʔnã,kʷãã,kiku,kʷido,yukã,[tiši],ni̡nu̡,i̡ʔni̡,nu̡ni̡,nãmã,nãʔã,nu̡nã,u̡nã,si nãnã,ⁿdiči,dawa/[la taʔwi],ⁿdòò,kidi,[ⁿdute]/ⁿsidi (tepache),[ñu̡ñu̡]/ⁿdudi,čika leʔe,yoko,ñe͂ ʔiwi,ñu̡u̡,ñu̡ʔmã,šiši,[si di̡ʔã],[ⁿdaa]/ⁿdisa,ñú̡ʔú̡,i̡ñu̡,či̡i̡,tu ñãmã,yusa,deʔe,,waʔa,bači,mi̡i̡,waši,mi̡ʔi̡,(čitu),wi̡ʔⁿdʸa,saʔa,saʔⁿde,sãʔu̡,sisi,uši,wiši,ⁿdisã,dɨ͂ʔɨ͂,kii,diʔwa,[tutu],adi,ⁿdʸadi,ida,widi,wiči (today),yawi,yuʔi,ⁿdaʔwi,uwi,si du̡ʔmã,kee,,[ti yoto]/si ti̡i̡,kʷi̡ñu̡/[ni̡ ne͂i̡],ⁿsiʔi,[kati],si koo yãʔⁿǰi,laa,laʔwa,lãⁿdu,te dada,,ⁿsiʔwi/ⁿǰii,[ti tii],kii,ãmã,yodo,nãⁿsã,ⁿsida,[ši waa],,kʷeʔe,ⁿdeʔe,kʷee,weʔe,ⁿčika,ⁿǰiko,ⁿdiši̡,tei,itu,iku,tuku,kʷika,kaku,tuʔwa,yuu,yuʔu,yuʔu,yuyu,yuku,yuku,satu,dutu,,[ku ⁿdeʔe],[ardiya],[daya],wee,i̡nu̡ (cigarro)
Cos,dawi̡ (ku̡u̡),yawi,yui,ku̡mi̡,tu̡mi̡,[ⁿdoʔo],ñu̡mã,diči̡,tu̡ (dawi),yači̡,yutu̡ⁿ,sa-kʷaa,dãʔã,diko,dita,ⁿdusa,dusã,šito,šio,kʷači,ⁿduči,[ti kʷii]/ⁿdute (liquid),yute,ⁿdeʔi,ñãni̡,u̡ni̡,nu̡ʔu̡,u̡ʔu̡,ua,ku̡nu̡,kʷaʔa,kʷãʔã,usa,yuʔa,kisi,ⁿsiʔi,ⁿsiwi,či ʔi̡ñu̡,ni̡i̡,ii,i̡i̡ⁿ,ñu̡nu̡,yaši̡,iki̡,[si mãʔã] (mapache),ⁿdeyu (mole),uʔa,diku̡,či̡ñu̡,kači,tači,tʸaa,si kate,šitu̡ᵑ,satu̡ᵑ,[si yuku̡],ⁿdʸatu,teʔi,ti̡i̡,tuči,siwi,too,stoʔo,saki̡,kaʔnu̡,duku̡,waši,ⁿsiki,koo,kini̡,yuku,yakʷi̡,yakʷa,kʷia/kʷiya,dikʷa,ⁿdakʷa,te kʷi̡ʔña (ladrón),kʷãã,kiku,ku ⁿsido,yukʷã,[tiši],ni̡nu̡,i̡ʔni̡,nu̡ni̡,nãmã,nãʔã,nu̡nã,u̡nã,si nãnã,ⁿǰiči,dawa/[da taʔwi],ⁿdoo,kidi,ⁿsidi (tepache),ⁿdudi,čika leʔe,yoko,ñe͂ ʔiwi,ñu̡u̡,ñu̡ʔmã,šiši,tadu,[ⁿdaa]/ⁿdisa,ñú̡ʔú̡,i̡ñu̡,či̡i̡,tu ñãmã,yusã,deʔe,dayu,waʔa,ti,mi̡i̡,waši,mi̡ʔi̡,(šitu),wi̡ʔⁿdʸa,saʔa,saʔⁿde,sãʔu̡,sisi,uši,[kaši̡]/wiši̡,ⁿdisã,di̡ʔi̡,kii,diʔwa,[tutu]/doʔo,adi,ⁿdʸadi,ida,widi,wiči,yawi,yuʔi,ⁿdaʔwi,uwi,si du̡ʔmã,kee,kaʔi (product of nopal),[si yoto]/si ti̡i̡,kʷi̡ñu̡,ⁿsiʔi,[kati̡]/kãʔⁿsi,si koo yãʔⁿǰi,laa,laʔwa,lãⁿdu,te dada,[kolo yuku]/si ⁿdasã,nǰii/ⁿsiʔwi,[ti ti(i)],kiwi,nãmã,yodo,nãⁿsa,da kʷida,[ši waa],ⁿdʸaka,kʷeʔe,ⁿdeʔe,kʷee,weʔe,ⁿǰika,ⁿǰiko,ⁿdiši̡,tei,itu,iku,tuku,kʷika,kaku,tuʔwa,yuu,yuʔu,yuʔu,yuyu,yuku,yuku̡,satu,dutu,tu̡ni̡,[ku ⁿdaa ini],si kʷãñi̡,[daya],wee,i̡nu̡ (cigarro)
Chaz,dawi,yawi,yuwi,ku̡mi̡,tu̡mi̡,[ⁿdoʔo],ñu̡mã,diči̡,,yači,yutu̡,sa-kʷaa,dãʔã,diko,dita,ⁿdusa,dusa,,šio,kʷači,ⁿduči,[te kʷii]/ⁿdute (liquid),yute,ⁿdeʔi,ñãni̡,u̡ni̡,nu̡ʔu̡,u̡ʔu̡,uwa,ku̡ñu̡,kʷaʔa,kʷãʔã,usa,yuʔa,kiȼi,ⁿsiʔi,ⁿsiwi,či i̡ñu̡,ni̡i̡,ii,i̡i̡,,yaši̡,iki̡,[ȼi mãʔã] (mapache),ⁿdeyu (mole),uʔa,,či̡ñu̡,kači,tači,tʸaa,,šitu̡,satu̡,,ⁿdʸatu,teʔi,ti̡i̡,tuči,[ȼi tači],,[ñãʔã],saki,kaʔnu̡,duku̡,kiši,ⁿsiki̡,koo,[ⁿǰeʔe]/kini̡,yuku,[toči],yakʷa,kʷia,dikʷa,ⁿdakʷa,te kʷi̡ʔnã (ladrón),kʷãã,kiku,kʷido,yukʷã,,(i)ni̡nu̡,i̡ʔni̡,nu̡ni̡,nãmã,nãʔã,nu̡nã,u̡nã,ȼi nãnã,ⁿǰiči,dawa/[i taʔwi],ⁿdoo,kidi,,ⁿdudi,čika leʔe,yoko,ni̡ iwi,ñu̡u̡,ñu̡ʔmã,xixi,[ȼi di̡ʔñã]/tadu̡,[ⁿdaa]/ⁿdisa,ñu̡ʔu̡,i̡ñu̡,če͂e͂,ñãmã,yusã,deʔe,,waʔa,či,,waši,mi̡ʔi̡,(šitu),wi̡ʔⁿdʸa,saʔa,saʔⁿde,sãʔu̡,ȼiȼi,uši,[kasi]/wiši,ⁿdisa,(tu) di̡ʔi̡,kii,diʔwa,loʔo,adi,ⁿdʸadi,[i̡ŋɡa tʸãã]/ida (after lunchtime),widi,viči,yawi,yuʔu,ⁿdaʔwi,uwi,ȼi du̡ʔmã,kee,kaʔi,ȼi ti̡i̡,[ne͂ñu̡],ii (?),[kati]/kãʔⁿsi,ȼiko yãʔⁿǰi,laa,,lãⁿdu,te dada,syu ⁿdrasã,ⁿsiʔwi,[titi],[ⁿduwi]/kiwi,nãmã,yodo,nãã ⁿsa,ⁿsida,,[dusã],kʷeʔe,ⁿdeʔe,kʷee,weʔe,ⁿǰika,ⁿǰiko,ⁿdiši̡,teyu,itu,iku,tuku,kʷika,kaku,,yuu/[kawa],yuʔu,yuʔu,yuyu,yuku,yuku,satu,dutu,tu̡ni̡,ku̡ni̡,,[daya],wee,i̡nu̡ (cigarro)
Tot,dabi,yaᵍwi,yuui,ku̡mi̡,tnu̡mi̡,[ⁿdoʔo],ñu̡mã,ditni̡,[palabra],[čiɡayo],yutnu̡,sa-kʷaa,dãʔã,[sãʔã],dita,,,[kama],šio,,ⁿduči,[te kʷii]/ⁿdute (liquid),yute,ⁿdeʔi,ñãni̡,u̡ni̡,,u̡ʔu̡,,ku̡ñu̡,kʷaʔa,kʷãʔã,usa,yuʔa,kisi,,ⁿyibi,i̡ñu̡,ni̡i̡,ii,i̡i̡,ñu̡nu̡,yaši̡,iki̡,[ina],,,,ču̡u̡,kači,tači,tʸaa,si kate,šitnu̡,,,ⁿdʸatu,teʔi,tni̡i̡,,šibe,,,,kaʔnu̡,duku̡,kiši,ⁿǰiki,,,yuku,,,kʷia,,ⁿdakʷa,,kʷãã,kiku,ku ⁿčida,yukã,,,,nu̡ni̡,[ⁿǰika beʔe],nãʔã-ni̡,[ⁿdatu],u̡nã,,,daba,ⁿdoo,,[ⁿdute i̡ʔni̡],ⁿdudi,čika leʔe,,ñe͂ ʔibi,ñu̡u̡,ñu̡ʔmã,saši,,,ñu̡ʔu̡,i̡ñu̡,če͂e͂,,yusã,deʔe,,,,mi̡i̡,baši,,(čitu),,saʔa,saʔⁿde,sãʔu̡,[ãni̡mã/i̡ni̡] (estómago / dentro),uši,biši,ⁿdisã,,[nãsa nãnu̡],[kakayu],[tutni̡],,kadi,,bidi,,,yuʔi,ⁿdaʔbi,ui,,,,si tni̡i̡,,ⁿsiʔi,[katnia],,laa,[rana],,,,,[kʷači],[ⁿdui],nã ã,yodo,,ku ⁿčida,,,kʷeʔe,ⁿdeʔe,kʷee-ni,beʔe,,,,[siyeta],itu,iku,[inɡa bwelta],,,,yuu,,[miini],,,,,,,ku̡ni̡,[si ardiya],,bee,
Ton,(ku̡u̡) dawi,yawi,yui,ku̡mi̡,tu̡mi̡,[ⁿdoʔo],ñu̡mã,ditni̡,,yači,yutnu̡,sa-kʷaa,dãʔã,diko,dita,ⁿdusã/[kãnã],dusã,šito,šio,kʷači,ⁿduči,[te kʷii]/ⁿdute (liquid),yote,ⁿdeʔyu,ñãni̡,u̡ni̡,nu̡ʔu̡,uʔu,ua,ku̡ñu̡,kʷaʔa,kʷãʔã,usa,yuʔa,kisi,(ni̡) ⁿsiʔi,ⁿsiwi,či ʔi̡u̡,nì̡ì̡,ii,ì̡ì̡,ñu̡nu̡,yaši̡,iki̡,[si mãʔã] (mapache),ⁿdeyu,uʔa,[du̡ʔnu̡],či̡u̡,kači,tači,tʸaa,si kate,šitnu̡,satnu̡,[si yuku̡],ⁿdʸatu,teʔyu,tni̡i̡,tuči,siwi,,stoʔo,sakᵑi̡,kaʔnu̡,duku̡,kiši,ⁿsiki,koo,kini̡,yuku,yakʷi̡,yakʷa,kʷia,dikʷa,ⁿdakʷa,te kʷi̡ʔnã,kʷãã,kiku,ku ⁿsida,yukã,[tiši],ni̡u̡ yaka,i̡ʔni̡,nu̡ni̡,nãmã,nãʔã/[da tʸãã],nu̡nã,u̡nã,si nãnã,ⁿǰiči,[da taʔwi]/dawa,ⁿdoo,kidi,[ⁿdute i̡ʔni̡]/ⁿsidi,ⁿdudi/[ñu̡ñu̡],či(ka) leʔe,yoko,ñã ʔiwi,ñu̡u̡,ñu̡ʔmã,saši,[si čilu]/tadu̡,[ⁿdaa],ñú̡ʔú̡,i̡u̡/i̡ñu̡,či̡i̡,tu ñãmã,yusã,deʔe,,waʔa,či,mi̡i̡/me͂e͂,waši,mi̡ʔi̡,(čitu),wi̡ʔⁿdʸa,saʔa,(sa) saʔⁿde,sãʔu̡,sisi,uši,wiši̡,ⁿdisã,di̡ʔi̡,kiwi,diʔwa,[tutnu̡],adi,ⁿdʸadi,ida,widi,wiči/witni̡,[či koʔo]/yawi,yuʔi,ⁿdaʔwi,ui,si du̡ʔmã,kee,kaʔyu,[si yoto]/si tni̡i̡,kʷi̡u̡,ⁿsiʔi,[katni̡]/kãʔⁿsi,si koo yaʔⁿǰi,laa,[likʷi],lãⁿdu,te dada,[kolo yuku],ⁿǰiʔi/ⁿsiʔwi,[tii],kiwi,,yodo,nã ⁿsa,ⁿsida,[si waa],,kʷeʔe,ⁿdeʔe,kʷee(ni),weʔe,ⁿǰika,ⁿǰiko,ⁿdiši̡,teyu,itu,iku,tuki,kʷika,kaku,ni ku tuʔa,yuu,yuʔu,yuʔu,yuyu,yuku,yuku̡,satu,dutu,tu̡ni̡,[ki ãʔã/ku nãʔã],[si mu̡tu],[daya],wee,i̡nu̡ (cigarro)
Jer,dabi,yabi,žui,ku̡mi̡,tnu̡mi̡,[ⁿdoʔo],ñu̡mã,ditni̡,[tači],,žutnu̡,sa-kʷaa,dãʔã,[sãʔã],dita,,dusã,[kama],šio,,ⁿduči,[te kʷii],žute,ⁿdeʔi,ñãni̡,u̡ni̡,,u̡ʔu̡,,ku̡ñu̡,kʷaʔa,[sãʔã],usa,žuʔa,kisi,,ⁿsibi,či ʔi̡ñu̡,ni̡i̡,ii,i̡ñi̡,ñu̡nu̡,žaši,iki̡,[si ⁿdoʔo],,,,ču̡u̡,kači,tači,tʸaa,si kate,šitnu̡,[si ⁿdoʔo teʔe],[ã ⁿsa],ku ⁿdʸatu/sa ⁿdetu,teʔi,tni̡i̡,,sibi,,,,kaʔnu̡,duku̡,kiši,ⁿsiki,,,žuku,,,kʷia,,ⁿdakʷa,,kʷãã,kiku,ku ⁿsida,(-xã)ã,,,,nu̡ni̡,nãmã,nãʔã,nã ku̡nã,u̡nã,,,daba,ⁿdoo,,[ⁿdute i̡ʔni̡],ⁿdudi,či leʔe,,ñe͂ ʔibi,ñuu,ñu̡ʔmã,,,,ñu̡ʔu̡,i̡ñu̡,či̡i̡ⁿ,,žusã,deʔe,,,bači,mi̡i̡/me͂e͂ (niño),baši,,(čitu),,saʔa,saʔⁿde,saʔu,(tiši),uši,biši,ⁿdisã,,[nãni̡],si diʔba,[tutnu̡],,kadi,,bidi,,,žuʔi,ⁿdaʔbi,ui,,,,si tni̡i̡,,ⁿsiʔi,kaⁿǰi,,si laa,[si dikʷi],,,,,[tii/čii/kʷati],kibi,ãmã,žodo,ã ⁿsa,ⁿčida,,,kʷeʔe,ⁿdeʔe,kʷee-ɡa,beʔe,,,,tei,čitu,iku,[inɡa tuu],,,,žuu,,žuʔu,,,,,,,[kači tnu̡ʔi̡-ši],[si mu̡tu],,bee,
