ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
Sinc,sabi,žabi,žuu,kũũ,tnũmĩ,,ñũmã,[taʔbi],tnũʔũ,,žutnũ,isu,šẽʔẽ,,hita,,,[kama],šižo,,ⁿduči,ⁿdute,žute,,ñãnĩ,ũnĩ,,ũʔũ,,kũñũ,kʷaʔa,kʷãʔã,uxa,žuʔba,kiti,,ⁿdibi,,nĩñĩ,žii,ñĩĩ,ñũnũ,ñãxĩ,[ti ⁿdužu],[tũnã],,,,sa tnĩĩ,kači,tači,tee,[ti luu],,[kaxa],ti kʷãñĩ,ⁿdetu,ⁿdeʔžu,[xa ñãʔã],,tibi,,,,kaʔnũ,sukũ,kii,,,,[žutnũ],,,,,,,kʷãã,kiku,[kaži],žaku/žukã,,,,nũnĩ,[žika],(ište)nẽʔẽ,[ⁿdaʔu],,,,,ⁿdoo,,ⁿdiši,ⁿduši,či šeʔe,,ñã žibi/žiu,,ñũʔmã,xaši,,,ñũʔũ,ĩñũ,tnĩĩ,,žuxã,seʔe/šeʔe,,,či,mãã/bee,be(e),,bilu,,xaʔa,šẽʔⁿde,sãʔũ,,uʂ̌i,bii,ⁿdixã-ĩ,,[nãnĩ],tũʔmã,soʔo,,[kasi],,bišĩ,,,žuʔu,ⁿdaʔbi,uu,,,,tĩñĩ,,ⁿdiʔi,[skadu],,saa ,saʔba,,,,,čule,[ⁿduu],[ⁿde kibi],[ⁿduʔba],nãsa,,,,kuʔžo,ⁿdeʔyo,kʷee,beʔe,,,,[bãᵑgu],,iku,[ĩᵑga buelta],,,,žuu,,[mããda],,,,,,,kũnĩ,kʷãnũ,,bee,
Tlac,(kũũ) sabi,žabi,žuu,kũũ,tɴũmĩ,sũʔmã,ñũmã,stɴĩĩ,tɴũʔũ,žatɴĩ,žutɴũ,isu,šè̡ʔē̡,šiko,stāā,ⁿduxã,[kuši],xito,xižo,kʷeči,ⁿduči,ⁿdute,žute,ⁿdeʔežu,ñãnĩ,ũnĩ,nũʔũ,ũʔũ,uwa,[sa̡ʔa̡]/kũñũ,kʷaʔa,kʷãʔã,uxa,žuʔuba,kɨȼɨ,ⁿǰiʔi,ⁿdzibi,ti ʔĩñũ,nĩñĩ,žii,ñĩĩ,ñũnũ,ñãxĩ,žikĩ,[mãʔã],ⁿdežu,uʔuwa,[šitɴĩ]?,tɴĩñũ,kači,tači,tee,[ti ⁿduu],xitɴũ,,ti kʷeñũ,ⁿdetu,teʔžu,tɴĩĩ,tuči,ȼibi,too,xi toʔo,[só nẽ́ẽ],kaʔnũ,sukũ,[ⁿdʸaa],ⁿǰiki,koo,kini,žuku,žakĩ,žakʷa,kʷiža,sukʷa,ⁿdakʷa,[ñĩʔĩñã],xa kʷãã,kiku,kʷiso,žukã,[iči bee],nī̡ nĩñũ,ĩʔnĩ,nũnĩ,nãmã,nẽʔẽ,nũnẽ,ũnã,ȼi nãnã,ⁿdiči,saba,ⁿdóō,kisi,ⁿjiši,ⁿduši,či šeʔe,žoko,ñã žibi,ñũũ,ñũʔmã,xaa,[šĩʔñã]/[ȼioko],ⁿdixa,ñũʔũ,ĩñũ,tɴĩĩ,ñãmã,žuxã,saʔa,sažu,baʔa,,mãã,xa bē ⁿdii,mĩʔĩ,bilu,bĩʔⁿda,xaʔa,xẽʔⁿde,xãʔũ,xiti,uʂ̌i,bixĩ,ⁿdixã,sĩʔĩ,sibi,,soʔo,asi,ⁿdesi,isa,xa biši,bitɴã,,žuʔu,ⁿdaʔbi,uu,ȼi sũʔmã,[kʷa kɴnẽẽ-nẽ],kaʔažu,[leko],kʷẽñõ,ⁿdiʔiži,kãʔⁿdi,ti ko žẽʔⁿde,ⁿdi saa,[la šikʷi],šẽⁿdu,,laxá̡,ⁿǰiʔi,luli,kíi,nã ʔãmã,[ⁿduʔba],nãši,ⁿdiso,[r̃aki],[kiši],kʷeʔe,[xito],kʷee,beʔe,,,ⁿdixĩ,težu,[bižu]/itu,iku,tuku,kuka,ᵑgaku,[ñãmã],žuu,žuʔu,[sãnã]/mããsãn],žužu,[žiʔi]/žuku,[xa xiko čaba],[itɴĩ],sutu,[kaa],kʷĩnĩ,kʷẽnĩ,taža,bee,(žuku) ĩnũ
Ndi,sabi,žabi,žuu,kũũ,tũũ,sũʔmã,ñũmã,stĩĩ,[palabra],,žutnũ,isu,šè̡ʔē̡,šiko,staa,,,[kama],šio,,ⁿduči,ⁿdute,žute,,ñãnĩ,ũñĩ,,ũʔũ,,kũñũ,kʷaʔa,kʷãʔã,uxa,žuʔa,kiti,,ⁿdibi,ti ʔĩñũ,ñĩñĩ,žii,ñĩĩ,ñũnũ,žaxi,žikĩ,[texon],,,,sa tiũ,kači,tači,tee,[či ti boli],xitũ,[kaxa],ti kʷãñĩ,ⁿdetu,teʔžu,tĩĩ,,tibi,,,,kaʔnũ,,kii,ⁿdiki,,,žuku,,,kʷia,,ⁿdakʷa,,kʷãã,kiku,kʷiso,žukã,,,,nũnĩ,[žika],nẽʔẽ,[xũʔnẽ],ũnã,,,saba,ⁿdoo,,[žute šẽẽ],ⁿduši,čì šeʔe,,ñã žibi,ñũũ,ñũʔmã,xaa(ti),,,ñũʔũ,ĩñũ,tĩĩ,,žuxã,seʔe,,,či,mãã,baxi,,bilu,,[sĩʔĩ],xẽʔⁿdi,šeʔõ,[čiti],uʂ̌i,bixĩ,ⁿdixã,,sibi,[kakao],soʔo,,[kasi],,biši,,,žuʔu,,uu,,,,tĩñĩ,,ⁿdiʔi,kãʔãⁿdi,,ti saa,saʔba,,,,,lule,kibi,[nã kibi],[žãnũ],nã(tu),ka xiso,,,kʷeʔe,ku ⁿdeʔo,kʷee,beʔe,,,,[banku],,iku,[ĩᵑga vuelta],,,,žuu,,[mããri],,,,,,,kũnĩ,ti kʷãnũ,,bee,
Ndac,sabi,yabi,yuu,kũmĩ,tũmĩ,sũʔmã,ñũmã,šiti,tũʔũ,[kĩĩ-nĩ],,isu,šẽʔẽ,šiko,šita,,,šito,čiyo,,ⁿduči,ⁿdute,yute,ⁿdeʔyu,[kʷaʔni],ũnĩ,,ũʔũ,,kũñũ,kʷaʔa,[ñãʔã],uxa,yuʔ(b)a,kiti,,ⁿdibi,tĩñũ,nĩñĩ,žii,ñĩĩ,ñũnũ,ñãxĩ,ñĩkĩ,[tusa],,,,tĩñũ,kači,tači,tee,ti kute,xitu,[kaxa],ti kʷãñũ,ⁿdetu,ⁿdeyu,tĩĩ,,tibi,,,,kaʔnũ,suku,kii,ⁿdiki,,,yuku,,,[kusa],,ⁿdakʷa,,kʷãã,kiku,kʷiso,ñũkã,,,,nũñĩ,[čita],te nẽʔẽ,[kũnĩ],ũnã,,,daba,ⁿdoo,,[agʷardʸente],ⁿduši,či šeʔe,,ñã yibi,ñũũ,ñũʔmã,[ⁿǰati],,,ñũʔũ,ĩñũ,tĩñĩ,,ñũxã,,,,,,saxi,,bilu,,[sĩʔĩ],nãʔⁿda,šõʔõ,[čixi],uʂ̌i,[ⁿdiko],,,sibi,[kakau],soʔo,,[kasi],,biši,,,yuʔu,ⁿdabi,uu,,,,tĩñĩ,,ⁿdiʔyi,ᵑgãʔⁿdi,,saa,[sapu],,,,,luli,kibi,[nã kibi],yoso,,xu kiso,,,kʷeʔe,ku ⁿdeʔe,kʷee,beʔe,,,,[banku],,iku,tuku,,,,yuu,,[ⁿduči],,,,,,,,[ardiya],,bee,
Oco,(kú̡ū̡) sābì,žābī,žūū,kũ̀mĩ̀,tũ̀mĩ,sù̡mà̡,ñū̡mà̡,šìtì,tù̡ʔū̡,ñā̡tī̡,ñū̡tū̡,ʔīsù,šè̡ʔē̡,šiko,sìtà/stàà,nú̡xā̡,[kúší],xìtō,xìžō,kʷàčī,ⁿdūčī,ⁿdūtē,žute,ⁿtēʔžù,ñā̡nì̡,ʔù̡nì̡,nù̡ʔū̡,ʔù̡ʔù̡,ʔùbà,kù̡ñū̡,kʷàʔá,kʷà̡ʔà̡,ʔùxà,žūʔà,kiti,ⁿdīʔī,ⁿdìbì,tĩñũ,nì̡ñì̡,žīí,ñì̡ì̡,ñũnũ,ñā̡xī̡,ñī̡kī̡,[má̡ʔà̡],ntēžū,ʔùʔuà,šì̡kì̡,tīñū̡,kāčì,tāčì,tèē,tí kúté,xì̡tù̡,xàtù̡,tì kʷàñí̡,ntétū,tēʔžù,tí̡í̡,tùčī,tívì,too,xè tōʔò,xá̡kĩ̀,káʔnú̡,sù̡kù̡,kīxī,ⁿdiki,kòò,kinĩ,žūkū,ñãkʷĩ,tʸákʷá,kʷìžà,sùkʷà,ntakʷa,[tàčì],kʷà̡á̡,kīkū,kʷīsō,ñũkʷã,[ʔīčī véé],nī̡ñù̡,ʔī̡ʔní̡,nū̡nì̡,nā̡mà̡,nē̡ʔè̡,nú̡nē̡,ʔùnà,tì nà̡nā̡,ntìčī,sāvā,nᵗòò,kìsī,ⁿdiši,ntùšī,čì̡xī̡ šèʔè,žoko,ně̡ īvì,ñū̡ù̡,ñù̡ʔmà̡,žáxì,[žāʔa]/tàsù̡=halcón,ntixa,ñū̡ʔù̡,ʔī̡ñū̡,tí̡í̡,lōkò ñà̡mà̡,ñū̡xē̡,seʔē,sàzū,bàʔā,čī,mā̡á̡,bàxī,[žàkā],čílū/bílū,mĩʔⁿde,xèʔè,xé̡ʔⁿdè,s̃ā̡ʔò̡,xītì,ʔùšì,bì̡xī̡,nì̡xà̡,,síví,,sòʔō,ʔà̡sì̡,ⁿdasi,ʔīsá,bīšì,nī̡tā̡,,žuʔu,ⁿdáʔví,ūù,tì sū̡ʔm̃à,kee,kaʔžu,tì̡ñí̡,kʷī̡ñū̡,ⁿtìʔžī,ká̡ʔⁿtì,tì kò žè̡ʔⁿdè,sāà,[ⁿtī šikʷi],šē̡ntū,,,ⁿtīʔvi,lúlí,kìvì,nā̡mā̡/[nà̡ tʸempo],žōsò,nā̡sā,xísō,tì tèʔé,ntēkà,kʷèʔè,nteʔe,kʷéé,vēʔē,ntīkā xéʔè,ntíkō,nĩxí̡,tēžù,ʔītù,ʔīkū,[ʔī̡nkà],kʷìkà,kākū,[ñā̡mà̡],žùù,žūʔú,[sà̡á̡]/ⁿtūʔù,žúžú,žūkù,nū̡kù̡,xātù,sùtù,tū̡nì̡,kū̡nì̡,škʷâ̡ñū̡,taža,vèē,žùkù ʔì̡nù̡ (šēnū=cigarro)
Prog,sabi,žabi/yabi,žubi,kũmĩ,tũmĩ,sõʔʘmẽ,žõmẽ,,tũʔũ,[ča],žatũ/yatũ,isu,šẽʔẽ,šiko,išta,,,ʔito,ʔiyo,,ⁿduči,nõte,žute/nũte,nãʔyu,ñãnĩ,ũnĩ,,ũʔũ,,kũñũ,kʷaʔa,[ñãʔã],uxʸa,žoʔbe,kiti,,ⁿdibi,tĩñũ,nĩnĩ,žii,ñĩĩ,žũñũ,ñãxĩ,ñĩkĩ,,,,,sa tĩñũ,kači,tači,tee,ti kote,[or̃nõ],[kaxo],ti kʷãñĩ,nãtu,taʔyu,ⁿdĩĩ,,tubi,,,,kaʔnũ,suku,kixi,ⁿdiki,,,žuku,,,kʷiža,,[ⁿdiʔi],,kʷãã,ⁿgʷiku,[saⁿdu],ñũkʷã/yũkʷã/žuwa,,,,nũnĩ,[nõʔõ],nẽʔẽ (ste),nõnẽ,ũnã,,,saba,ⁿdoo,,[gʷardʸente],nũši,či šeʔe,,ñĩbi,ñũũ,žõʔmẽ,ñãxi,,,ñũʔũ,ĩñũ,tĩñũ,,ñũñã,šiʔa,,,,mãã,baxi,,bilu,,žaʔa,žẽnĩ/yẽnĩ,šãʔũ,iti,uʂ̌i,mĩxĩ,nĩxʸã,,sibi,[kakao],soʔo,,[kasi],,biši,,,žu(ʔ)bi,nãʔbi,ubi,,,,ti ñĩĩ,,nĩʔĩ,ᵑgãʔⁿĩ,,saa,saʔwa,,,,,luli,kubi,[tiʔi],žoso,,kʷa kʷiso,,,kʷeʔe,[nĩnĩ],kʷee,beʔe,,,,[banka],,iku,[ĩᵑga],,,,yuu,,[-ⁿdo],,,,,,,kũnĩ,kʷãnũ,,bee,
Yuci,(kú̡ū̡) sàbì,yābī,yūbī,kũ̀mĩ̀,tũ̀mī̡,sù̡ʔmà̡,ñù̡mà̡,šītī̡,tù̡ʔū̡,yātī̡,yūtū̡,ʔīsū,šè̡ʔē̡,šìkò,šītā,nú̡xʸẽ-(xē̡),[kúší],ʔìtō,ʔìyò,kʷàčī,nū̡čī,nū̡tē,žūbī/žùtē,nē̡ʔžù,ñà̡nī̡,ʔù̡nì̡,nù̡ʔū̡,ʔù̡ʔù̡,ʔùbà,kù̡ñū̡,kʷéʔé,kʷá̡ʔá̡(-xā̡),ʔùšà,yūʔbē,[tìì]/kītɨ̄ = horse,nɨ̡̄ʔɨ̡̄(-xɨ),nì̡wɨ,tì̡ñù̡,nì̡ñɨ̡̀,yɨ̄ɨ́(-xɨ̄),ñɨ̡̀ɨ̡̀,ñū̡nū̡,ñẽxĩ,žɨ̄kɨ̡̄,[mã́ʔã̂],nēžū,ʔùʔwà,šìkɨ̡̀,tīñū̡,kàčì,tàčì,tèē,tí kúté,ʔìtù̡,yàtù=coffin,tì kʷàñɨ̡̄,né̡tū-xū,téʔyú,tɨ̡́ɨ̡̄-xɨ̡̄,tùčī,tīvɨ́-xɨ̄,tōō,ʔì tōʔō,xʸákɨ̡̄-xɨ̡̄,káʔnú̡,sùkù̡,kīxī-xi,nī̡kɨ̄,kòò,kinĩ/[né̡ʔí̡]=lugar=cosa,žūkū,yakʷĩ,tʸákʷá,kʷìyà,sùkʷà-ō,nā̡kʷā,[tàčì],kʷá̡á̡,kíkū-xū,kʷīsō-xō,yūkʷá̡,[čìxī],[ⁿdāká yakʷáā],ʔī̡ʔní̡,nù̡nì̡,nā̡mā̡,nē̡ʔē̡,nú̡nē̡,ʔù̡nà̡,tì nā̡nā̡,nì̡čī,sāvā,nò̡ò̡,kìsɨ̄,[ⁿdute šé̡é̡/nī̡šī̡],nù̡šī,čì šēʔē,yōkō,nyɨ̄vɨ̄,ñū̡ū̡,ñù̡ʔmà̡,yāxí-xī,[ší̡ʔñã]/tàsú̡/čìī žāʔā=zopilote grande,[ná̡á̡ ná̡ã],ñū̡ʔū̡,ʔī̡ñū̡,yɨ̄kɨ̄ tí̡í̡,ñà̡mà̡,ñū̡xē̡,sèʔyā,sàyū tosferina,bàʔā,(čī)má̡à̡,mā̡á̡,ʔa bàxī,[yàkā],čīlú,mī̡ʔnē̡,xʸèʔè,xʸé̡ʔné̡-xē,šā̡ʔù̡,ʔītɨ̄,ʔùšì,bìxī̡,nì̡xʸà̡,sɨ̡̄ʔɨ̃,sívɨ́,,sòʔō,[nù̡ʔū̡],nā̡sɨ́,ʔīsâ,bìšì,bitã,,žúʔví-xī,ná̡ʔví,ʔùvì,tì sū̡ʔmā̡,[ké̡nē̡-xē],káʔyū-xū,tì̡ñɨ̃/[téʔyá],kʷī̡nɨ̡̄,nì̡ʔžɨ̄,ká̡ʔnɨ̡́,kò yèʔlé,sāā,[kúʔlé],šā̡ⁿdū,,láxʸâ̡,[lɨ̄ɨ̄]/līʔwɨ́=resbaloso,lūlí,kīwɨ̀,[né̡ kíbɨ̄],[nū̡ʔvē],nā̡sā,xíso,tì tèʔyá,[kīší]/ⁿdèkà,kʷèʔì,né̡ʔyá-xā,kʷé̡é̡,vēʔī,nī̡kā xʸéʔé,ní̡kō-xō,[čìyò],tèyū,ʔītū/[bìžū],ʔīkū,[ʔī̡nkà],kùkà,nkākū,,yùù,yūʔú,[mā̡ā̡nî̡],yúyú,yùkù,yūkū̡,yàtù,sūtū,tū̡nī̡,kū̡nī̡-hì̡,kʷà̡nɨ̡̄,[ⁿdãnũ],vèī,yùkù ʔì̡nù̡ (šānū=cigarro)
Nuyo,(kú̡ū̡) sàbì,žābī,žūbī,kũ̀mĩ̀,tù̡mī̡,sù̡ʔmà̡,ñù̡mà̡,šitĩ,tù̡ʔū̡,žātī̡,žūtū̡,ʔīsū,šè̡ʔē̡,šiko,stàà,nú̡xʸē̡,[kuši],ʔìtō,ʔìyò,kʷàčī,nū̡čī,nū̡tē,žùtē,nē̡ʔžù,ñā̡nī̡,ʔù̡nì̡,nù̡ʔū̡,ʔù̡ʔù̡,ʔùwà,kù̡ñū̡,kʷéʔê,kʷãʔã,ʔùšà,žūʔbè,kitɨ,nɨ̡ʔɨ̡,nì̡wɨ,tʸù̡ù̡,nì̡ñɨ̡̀,yɨ̄ɨ́,ñɨ̡̀ɨ̡̄,ñū̡nū̡,ñē̡xī̡,yɨ̄kɨ̡̄,yɨ̄yɨ̂,nēžū,ʔùʔwà,šikɨ̡,tīñũ,kàčì bìtá,tàčì,tèē,tí kúté,ʔìtù̡,,tì kʷàñɨ̡̄,nétū-ū,tēʔyū,tɨ̡́ɨ̡̄,tùčī,tīvɨ́,tōō,[nā̡ ⁿdí̡í̡ ñú̡ù̡-vā],xʸākɨ̡̄,káʔnú̡,súkù̡,kīxī,nī̡kɨ̄,kòò,kinī̡,yūkū,žakʷĩ,tʸákʷá,kʷìyà,sùkʷà,nā̡kʷā,[tàčì],kʷá̡á̡,kíkū-ū,kʷisō,yūkʷá̡,[čìxī],ná̡ nì̡ñū̡,ʔī̡ʔni̡,nũnĩ,[ʔìkà vèʔī],nē̡ʔē̡,nú̡nē̡,ʔù̡nà̡,tì nā̡nā̡,nì̡čī,sāvā,nò̡ò̡,kìsɨ̄,nī̡ši,nù̡šī,čì šēʔī,žōkō,ñɨ̡̄wɨ̄,ñū̡ū̡,ñū̡ʔmà̡,yáxî,[sī̡ʔñā̡]/tàsù̡,[yà̡ná̡wī],ñū̡ʔū̡,ʔī̡ñū̡,yɨ̄kɨ̄ tí̡í̡,ñà̡mà̡,ñũxẽ,sèʔya,sàyū tosferina,bàʔā,[ñì̡ʔì̡],mā̡á̡,bàxī,[yàkā],bílū,mī̡ʔnè̡,xʸèʔè,[kʷáčī],šà̡ʔù̡,ʔītɨ,ʔùxì,bìxī̡,nì̡xʸà̡,sɨ̡̀ʔɨ̡̀,súví,,sòʔō,[nù̡ʔū̡],nā̡sɨ,ʔīsá,bìšì,bītā̡,,žúʔví-ī,ná̡ʔví,ʔùwì,ti sū̡ʔmā̡,[kʸé̡nẽ],káʔžū,tì̡ñɨ̡́/[tēʔyā],kʷī̡nɨ̡̄/[nà̡ñū̡],nì̡ʔyɨ,kà̡ʔnī̡,kō yèʔlé,sāā,sāʔwā/[kuʔle],šãⁿdu,,lāxʸá̡,[lɨ̄ɨ̄]/līʔwɨ́,lúlí,kīwɨ̀,[nī̡ kíwɨ̀],[nūʔvē],nā̡sā,nísō,tì tèʔyâ,nè̡kà,kʷèʔì,néʔyâ,kʷéé,vēʔī,nī̡kā xéʔé,níkō,[čìyō],tēyūʔ (lúlí),ʔītū,ʔīkū,[ʔĩᵑga],kùkà,ᵑgàku,[nī̡ tōyô],žùù,žūʔú,[mā̡á̡ní̡],yúyú,žùkù,čūkū̡,žātū,sūtù,,kù̡nè̡ʔyā,kʷá̡ñù̡,tāžā,vèī,yùkù ì̡nù̡ (šánú=cigarro)
Atat,saū/sabū,yau/yabu,yuu,kũù̡,ɴnū̡ũ,sũʔmã,ñũmã,šiɴnĩ,ɴnū̡ʔú̡,yaɴnĩ,yuɴnũ,isu,šẽʔẽ,šiko,staā,ⁿduu,[kúxí],xito,xīyo,kʷāči,ⁿduči,ⁿdute,yute,ⁿdeʔyū,ñãnĩ,ũnī̡,nū̡ʔũ,ũʔū̡,ubā,kū̡ñũ,kʷēʔé,kʷãʔā̡,ušā,žuʔwā,kɨtɨ,ⁿdɨʔɨ,ⁿdɨbɨ̄,tĩñũ,nɨ̃ñɨ̡̄,žɨ̄ɨ́,ñɨ̃ɨ̡̄,ñũnũ,yaxĩ,yɨkɨ̃,yɨyɨ,ⁿdēžū,uʔvā,[kamisa],sa ɴnĩñũ,kači,tačī,tēe,[tɨ luu],iɴnũ,yeɴnũ,tɨ kʷeñĩ,ⁿdétu,teʔyū,ɴnɨ̃ɨ̃,tūči,tɨ̄vɨ́,tōo,xi toʔo,xékĩ,káʔnũ,sukū̡,kixi,ⁿdikĩ,koō,kinĩ,yuku,yakʷi,žákʷá,kʷiyā,[ihi tɨ̡́ nú̡ú̡],lakʷa,tači kʷĩʔña,kʷá̡á̡,kīku,ko ⁿdiso,yúkʷã,[(iči) veʔži],nī̡ñũ,xí̡ʔní̡,nũnĩ,nãmã=adobe,nẽʔẽ,nũnẽ,ũnā̡,tɨ nãnã,ⁿdīči,sava,ⁿdoō,kɨ̄sɨ,ⁿdiši,ⁿdūši,čīī šeʔyu,žoko,ñã yuu,ñũũ,ñũʔmā̡,yéxi,[šĩʔñã],[ⁿdaa],ñũʔũ,ĩñũ,ɴnĩĩ,[ⁿda yoʔo],ñũxẽ,sèʔē,sayu,bāʔa,čī,mãã,bēxi,[yāka],bílū,bĩʔⁿde,xeʔē,xẽʔⁿde,xãʔū̡,žɨtɨ,uxī,mī̡xĩ,ⁿdixē̡,sɨ̡̄ʔɨ̃=leg,sɨ́ʔvɨ́,suʔbā,soʔo,asɨ̡̄,[kasɨ/xésɨ],ísá,bišī,[žačī],žaū/žavu,yúʔú,ⁿdáʔú,uu,tɨ sũʔmã,[kẽⁿda],kaʔyu,ɴnɨ̃ñɨ̡́,kʷɨ̃ñɨ̃,ⁿdɨ̄ʔyɨ,kãʔⁿdɨ̄,tɨ ko žẽʔⁿde,saa,saʔva,šẽⁿdu,,,lɨ́ʔvɨ́/[lɨɨ]=resbaloso,lúlí,kìvī,ná̡mã/[ⁿde kɨbɨ̄],[ⁿduʔva],ⁿdese,ⁿdiso,tɨ tēʔé,ⁿdeka,kʷeʔyī,ⁿdeʔe,kʷéé,veʔe,ⁿdika kʷéʔé,ⁿdiko,ⁿdisi,[siya],itu,iku,[ɨᵑga],kukā,kaku,tūʔba,yuū,žuʔu,ruʔu,yuuyu,yuku,žukū̡,,sūtù,ɴnũnĩ,kũnĩ,kʷé̡ñũ,taʔya,vēyi,ĩnũ
Mig,saū,žau,žuu,kũū̡,tū̡ū̡,sũʔmã,ñũmã,[kutū],tū̡ʔũ,žãnĩ,žũnũ,isū,šā̃ʔã,šikō,staā,ⁿdušʸã,[kúší],xīto (yuu),xiō,kʷači,ⁿduči,ⁿduča,žuča,ⁿdeʔžū,ñãnī̡,ũnī̡,nū̡ʔũ,ũʔū̡,uā,kū̡ñũ,(xā)kʷāʔá,kʷãʔã,usiā,žuʔā,kɨtɨ,ⁿdɨʔɨ,ⁿdɨbɨ̄,ti ʔĩñũ,nɨ̃ñī̡,žii,ñĩī̡,ñũnũ,žaxĩ,žɨkɨ̃,žiži,ⁿdežu,uʔā,"[sũʔnũ]=camisa,blusa",tiñũ,kačī,tačī,čāa,,xinù̡,xanù̡,tɨ kʷáñú̡,(ku)ⁿdatu,téʔžū,tɨ̃ɨ̃ nī̡ʔĩ,tūči,tɨvɨ̄,too,xi toʔō,xakí̡-tɨ̡̄,káʔnũ,sukū̡,[čaā]/kii,ⁿdɨkɨ,koō,kinĩ,žuku,žakʷĩ,žákʷá,kʷiā,sukā,lakʷa,kʷĩʔña/[tači ñáá],xa kʷãã,kīku,ku ⁿdiso,žú̡ã,,nĩñū̡,ní̡ʔní̡,nũnī̡,nãmã/[xika],(xa)ñá̡ʔā̡,nú̡ñã,ũnā̡,tɨ̄ nãnã kʷáʔá,ⁿdīči,sava,ⁿdoō stila,kɨ̄sɨ,ⁿdɨšī̡,ⁿdūši,či šeʔē,žoko,ñā̡ žɨvɨ,ñũū̡,ñũʔmā̡,yee/kaxi,[šĩʔā̡]/tasũ=halcón ,[ⁿdaa],ñũʔū̡,ĩñũ,tí̡ñũ,[tɨ kuʔlu]/ñãmā̡=totomoxtle,yuxã,sēʔe,sažu,bāʔa,,mãã,bāi/bāxi,mī̡ʔĩ/kʷažo,bílu,bĩʔⁿǰā,xaʔā,xá̡ʔⁿǰā,xʸãʔū̡,xɨtɨ̄,uxī,bīxĩ,ⁿdixā̡,sɨʔɨ,sɨ́ʔvɨ́,suʔā,sōʔo,asū̡,[kasū]/ⁿdasū=fence,ísá,biší,bitã/bitnã,žau,žúʔú,ⁿdáʔú,uū,tɨ/lī sũʔmã,[kẽⁿda],ñã kaʔi,tɨ̃ñí̡,kʷĩñĩ,ⁿdɨʔži,kãʔⁿdɨ,tɨ kō žẽʔⁿdé,(tɨ) saā,saʔvā,[xitɨ̄ kõʔo]/šẽⁿdu,tɨ šeše,láxá̡,[lɨɨ]/lɨ́ʔvɨ́,lúlí,kɨvɨ̄,ãmã/[ⁿde kɨbɨ̄],[ⁿduʔā],[su ã],ⁿdiso,tɨ tēʔé,ⁿčakā/[xā stɨ̡́ɨ̡],kʷeʔē,[kũnī̡]/ⁿdēʔé=saber,kʷéé,veʔe,ⁿdika xáʔā,ⁿdiko,ⁿdixĩ̄-tɨ́,težū,itū,iku,tuku,kukā,kaku,(xā íó) tūʔa/ [xa ñãmã],žuū,žuʔu,rū/[ná̡á̡],žužu,žuku,yukū̡,,sutū,tu̡nī̡,kũnī̡,kʷãñũ,taʔža,vēe,ĩnũ
