ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
557	ocot11	gourd bowl	n̄āxīn	n̄āxīn	124	NA	NA	NA	alexander1988syntactic	NA
13987	ocot11	jícara	ñā̧xī̧	ñā̧xī̧	124	NA	NA	NA	josserand1983mixtec	NA
558	ocot11	basket	ndoho	ndoho	125	NA	NA	NA	alexander1988syntactic	NA
14099	ocot11	cajón	xàtù̧	xàtù̧	126	NA	NA	NA	josserand1983mixtec	NA
14211	ocot11	hilo	žūʔà	žūʔà	127	NA	NA	NA	josserand1983mixtec	NA
14311	ocot11	peine	kʷìkà	kʷìkà	128	NA	NA	NA	josserand1983mixtec	NA
559	ocot11	rope	yōhō	yōhō	129	NA	NA	NA	alexander1988syntactic	NA
560	ocot11	net bag	ñūnū	ñūnū	131	NA	NA	NA	alexander1988syntactic	NA
14483	ocot11	red	ñu̧nu̧	ñu̧nu̧	131	NA	NA	NA	josserand1983mixtec	NA
561	ocot11	moon	yoo	yoo	134	NA	NA	NA	alexander1988syntactic	NA
562	ocot11	cloud	viko	viko	135	NA	NA	NA	alexander1988syntactic	NA
563	ocot11	water	ndūtē	ndūtē	137	NA	NA	NA	alexander1988syntactic	NA
2602	ocot11	water	ⁿdūtē	ⁿdūtē	137	NA	NA	NA	durr1987preliminary	NA
14608	ocot11	agua	ⁿdūtē	ⁿdūtē	137	NA	NA	NA	josserand1983mixtec	NA
564	ocot11	rain (precipitation)	sávi	sávi	138	NA	NA	NA	alexander1988syntactic	NA
14735	ocot11	lluvia	(kú̧ū̧)-sāƀì	kú̧ū̧-sāƀì	138	NA	NA	NA	josserand1983mixtec	NA
565	ocot11	river	yutē	yutē	139	NA	NA	NA	alexander1988syntactic	NA
2610	ocot11	river	žùtē	žùtē	139	NA	NA	NA	durr1987preliminary	NA
14860	ocot11	río	žute	žute	139	NA	NA	NA	josserand1983mixtec	NA
14960	ocot11	rocío	žúžú	žúžú	140	NA	NA	NA	josserand1983mixtec	NA
566	ocot11	mountain	yūkū	yūkū	141	NA	NA	NA	alexander1988syntactic	NA
2620	ocot11	mountain	žūkū	žūkū	141	NA	NA	NA	durr1987preliminary	NA
15071	ocot11	cerro	žūkū	žūkū	141	NA	NA	NA	josserand1983mixtec	NA
15195	ocot11	llano	žōsò	žōsò	142	NA	NA	NA	josserand1983mixtec	NA
2629	ocot11	stone	žùù	žùù	143	NA	NA	NA	durr1987preliminary	NA
15321	ocot11	piedra	žùù	žùù	143	NA	NA	NA	josserand1983mixtec	NA
567	ocot11	cotton	kachi	kachi	144	NA	NA	NA	alexander1988syntactic	NA
15438	ocot11	algodón	kāčì	kāčì	144	NA	NA	NA	josserand1983mixtec	NA
568	ocot11	metal	kaā	kaā	145	NA	NA	NA	alexander1988syntactic	NA
2652	ocot11	metal	kàā	kàā	145	NA	NA	NA	durr1987preliminary	NA
15530	ocot11	fierro	tū̧nì̧	tū̧nì̧	145	NA	NA	NA	josserand1983mixtec	NA
569	ocot11	paper	tūtu	tūtu	146	NA	NA	NA	alexander1988syntactic	NA
570	ocot11	wax	ñuma	ñuma	148	NA	NA	NA	alexander1988syntactic	NA
15636	ocot11	cera	ñū̧mà̧	ñū̧mà̧	148	NA	NA	NA	josserand1983mixtec	NA
571	ocot11	mud	ndehyu	ndehyu	149	NA	NA	NA	alexander1988syntactic	NA
15760	ocot11	lodo	ⁿtēʔžù	ⁿtēʔžù	149	NA	NA	NA	josserand1983mixtec	NA
15876	ocot11	espuma	ti̧ñu̧	ti̧ñu̧	150	NA	NA	NA	josserand1983mixtec	NA
572	ocot11	red	kwáhá	kwáhá	152	NA	NA	NA	alexander1988syntactic	NA
15996	ocot11	rojo	kʷàʔá	kʷàʔá	152	NA	NA	NA	josserand1983mixtec	NA
16111	ocot11	amarillo	kʷà̧á̧	kʷà̧á̧	154	NA	NA	NA	josserand1983mixtec	NA
573	ocot11	black	kū-tūún	tūún	155	only as part of a verb ‘be black’	NA	NA	alexander1988syntactic	NA
2730	ocot11	white	kʷīxí̧	kʷīxí̧	156	NA	NA	NA	durr1987preliminary	NA
574	ocot11	one	īīn	īīn	157	NA	NA	NA	alexander1988syntactic	NA
575	ocot11	two	uu	uu	158	NA	NA	NA	alexander1988syntactic	NA
16229	ocot11	dos	ūù	ūù	158	NA	NA	NA	josserand1983mixtec	NA
576	ocot11	three	uni	uni	159	NA	NA	NA	alexander1988syntactic	NA
16350	ocot11	tres	ʔù̧nì̧	ʔù̧nì̧	159	NA	NA	NA	josserand1983mixtec	NA
577	ocot11	four	kumi	kumi	160	NA	NA	NA	alexander1988syntactic	NA
2764	ocot11	four	kùmì	kùmì	160	NA	NA	NA	durr1987preliminary	NA
16470	ocot11	cuatro	kù̧mì̧	kù̧mì̧	160	NA	NA	NA	josserand1983mixtec	NA
578	ocot11	five	uhun	uhun	161	NA	NA	NA	alexander1988syntactic	NA
16593	ocot11	cinco	ʔù̧ʔù̧	ʔù̧ʔù̧	161	NA	NA	NA	josserand1983mixtec	NA
579	ocot11	six	iñu	iñu	162	NA	NA	NA	alexander1988syntactic	NA
16711	ocot11	seis	ʔī̧ñū̧	ʔī̧ñū̧	162	NA	NA	NA	josserand1983mixtec	NA
580	ocot11	seven	uxa	uxa	163	NA	NA	NA	alexander1988syntactic	NA
16827	ocot11	siete	ʔùxà	ʔùxà	163	NA	NA	NA	josserand1983mixtec	NA
581	ocot11	eight	una	una	164	NA	NA	NA	alexander1988syntactic	NA
16944	ocot11	ocho	ʔùnà	ʔùnà	164	NA	NA	NA	josserand1983mixtec	NA
582	ocot11	nine	iin	iin	165	NA	NA	NA	alexander1988syntactic	NA
583	ocot11	ten	ushi	ushi	166	NA	NA	NA	alexander1988syntactic	NA
17059	ocot11	diez	ʔùšì	ʔùšì	166	NA	NA	NA	josserand1983mixtec	NA
584	ocot11	fifteen	shahun	shahun	167	NA	NA	NA	alexander1988syntactic	NA
17175	ocot11	quince	şā̧ʔò̧	şā̧ʔò̧	167	NA	NA	NA	josserand1983mixtec	NA
585	ocot11	twenty	oko	oko	168	NA	NA	NA	alexander1988syntactic	NA
586	ocot11	poor	ndahví	ndahví	169	NA	NA	NA	alexander1988syntactic	NA
2799	ocot11	poor	ⁿdáʔƀí	ⁿdáʔƀí	169	NA	NA	NA	durr1987preliminary	NA
17292	ocot11	pobre	ⁿdáʔví	ⁿdáʔví	169	NA	NA	NA	josserand1983mixtec	NA
587	ocot11	rich	kwiká	kwiká	170	NA	NA	NA	alexander1988syntactic	NA
17410	ocot11	frío	ƀì̧xī̧	ƀì̧xī̧	171	NA	NA	NA	josserand1983mixtec	NA
588	ocot11	hot	īhní	īhní	172	NA	NA	NA	alexander1988syntactic	NA
17514	ocot11	caliente	ʔī̧ʔní̧	ʔī̧ʔní̧	172	NA	NA	NA	josserand1983mixtec	NA
589	ocot11	big.SG	káhnú	káhnú	173	NA	NA	NA	alexander1988syntactic	NA
2822	ocot11	big.SG	káʔnū	káʔnū	173	NA	NA	NA	durr1987preliminary	NA
17620	ocot11	grande (sg.)	káʔnú̧	káʔnú̧	173	NA	NA	NA	josserand1983mixtec	NA
590	ocot11	big.PL	náhnú	náhnú	174	NA	NA	NA	alexander1988syntactic	NA
591	ocot11	little	lūlí	lūlí	175	NA	NA	NA	alexander1988syntactic	NA
2835	ocot11	little.SG	lūlí	lūlí	175	NA	NA	NA	durr1987preliminary	NA
17746	ocot11	chico	lúlí	lúlí	175	NA	NA	NA	josserand1983mixtec	NA
592	ocot11	long.SG	kání	kání	177	NA	NA	NA	alexander1988syntactic	NA
2856	ocot11	long.SG	kání	kání	177	NA	NA	NA	durr1987preliminary	NA
593	ocot11	long.PL	nání	nání	178	NA	NA	NA	alexander1988syntactic	NA
594	ocot11	good	vahā	vahā	179	NA	NA	NA	alexander1988syntactic	NA
2867	ocot11	good	ƀàʔā	ƀàʔā	179	NA	NA	NA	durr1987preliminary	NA
17853	ocot11	bueno	ƀàʔā	ƀàʔā	179	NA	NA	NA	josserand1983mixtec	NA
595	ocot11	sweet	vishi	vishi	180	NA	NA	NA	alexander1988syntactic	NA
17958	ocot11	dulce	ƀīšì	ƀīšì	180	NA	NA	NA	josserand1983mixtec	NA
18061	ocot11	salado	ʔùʔuà	ʔùʔuà	181	NA	NA	NA	josserand1983mixtec	NA
18149	ocot11	amargo	ʔùƀà	ʔùƀà	182	NA	NA	NA	josserand1983mixtec	NA
596	ocot11	delicious	āsin	āsin	183	NA	NA	NA	alexander1988syntactic	NA
18234	ocot11	sabroso	ʔà̧sì̧	ʔà̧sì̧	183	NA	NA	NA	josserand1983mixtec	NA
2892	ocot11	new	xēé	xēé	185	NA	NA	NA	durr1987preliminary	NA
597	ocot11	lazy	kū-kúshí 	kúshí	186	only as part of a verb ‘be lazy’	NA	NA	alexander1988syntactic	NA
18379	ocot11	flojo	kúší	kúší	186	NA	NA	NA	josserand1983mixtec	NA
18380	ocot11	floja	taža	taža	186	NA	NA	NA	josserand1983mixtec	NA
18501	ocot11	feo	kini̧	kini̧	187	NA	NA	NA	josserand1983mixtec	NA
598	ocot11	near	ñātīn	ñātīn	189	NA	NA	NA	alexander1988syntactic	NA
18607	ocot11	está cerca	ñā̧tī̧	ñā̧tī̧	189	NA	NA	NA	josserand1983mixtec	NA
599	ocot11	far	xíká	xíká	190	NA	NA	NA	alexander1988syntactic	NA
18717	ocot11	pesado	vèē	vèē	191	NA	NA	NA	josserand1983mixtec	NA
600	ocot11	raw	yíhí	yíhí	192	NA	NA	NA	alexander1988syntactic	NA
18833	ocot11	lisa, liso	ⁿtīʔvi	ⁿtīʔvi	193	NA	NA	NA	josserand1983mixtec	NA
18949	ocot11	despacio	kʷéé	kʷéé	194	NA	NA	NA	josserand1983mixtec	NA
601	ocot11	yesterday	īkū	īkū	195	NA	NA	NA	alexander1988syntactic	NA
2903	ocot11	yesterday	īkū	īkū	195	NA	NA	NA	durr1987preliminary	NA
19063	ocot11	ayer	ʔīkū	ʔīkū	195	NA	NA	NA	josserand1983mixtec	NA
602	ocot11	year	kwíya	kwíya	196	NA	NA	NA	alexander1988syntactic	NA
19179	ocot11	año	kʷìžà	kʷìžà	196	NA	NA	NA	josserand1983mixtec	NA
603	ocot11	now, today	mītān	mītān	197	NA	NA	NA	alexander1988syntactic	NA
19285	ocot11	ahora	nī̧tā̧	nī̧tā̧	197	NA	NA	NA	josserand1983mixtec	NA
604	ocot11	night	xā-kwáa	xā-kwáa	198	NA	NA	NA	alexander1988syntactic	NA
605	ocot11	night time	ñūú	ñūú	199	NA	NA	NA	alexander1988syntactic	NA
19374	ocot11	toda la noche	nī̧ñù̧	nī̧ñù̧	199	NA	NA	NA	josserand1983mixtec	NA
606	ocot11	day	kivi	kivi	200	NA	NA	NA	alexander1988syntactic	NA
19484	ocot11	día	kìvì	kìvì	200	NA	NA	NA	josserand1983mixtec	NA
607	ocot11	day time	ndūú	ndūú	201	NA	NA	NA	alexander1988syntactic	NA
608	ocot11	half, middle	savá	savá	202	NA	NA	NA	alexander1988syntactic	NA
19607	ocot11	mitad	sāvā	sāvā	202	NA	NA	NA	josserand1983mixtec	NA
609	ocot11	money	shuhún	shuhún	203	NA	NA	NA	alexander1988syntactic	NA
610	ocot11	CAUS-work	sā-tín̄ú	tíñú	204	NA	NA	NA	alexander1988syntactic	NA
2943	ocot11	work	tīñū	tīñū	204	NA	NA	NA	durr1987preliminary	NA
19724	ocot11	trabajo	tīñū̧	tīñū̧	204	NA	NA	NA	josserand1983mixtec	NA
611	ocot11	word	tuhūn	tuhūn	205	NA	NA	NA	alexander1988syntactic	NA
19846	ocot11	palabra	tù̧ʔū̧	tù̧ʔū̧	205	NA	NA	NA	josserand1983mixtec	NA
612	ocot11	sin	kwachī	kwachī	206	NA	NA	NA	alexander1988syntactic	NA
19941	ocot11	culpa	kʷàčī	kʷàčī	206	NA	NA	NA	josserand1983mixtec	NA
613	ocot11	when	nāmā	nāmā	208	NA	NA	NA	alexander1988syntactic	NA
